STN;YYYYMMDD;DDVEC;FHVEC;FG;FHX;FHXH;FHN;FHNH;FXX;FXXH;TG;TN;TNH;TX;TXH;T10N;T10NH;SQ;SP;Q;DR;RH;RHX;RHXH;PG;PX;PXH;PN;PNH;VVN;VVNH;VVX;VVXH;NG;UG;UX;UXH;UN;UNH;EV24
375;20150130;238;45;47;70;22;30;8;100;20;12;-2;8;28;13;-10;12;14;16;313;27;15;7;20;9766;9779;10;9728;1;30;10;65;2;7;94;98;9;88;14;3
375;20150131;229;33;35;50;1;10;17;90;15;10;-18;7;52;15;-39;12;47;52;449;9;10;6;15;9822;9863;24;9778;1;18;22;70;14;5;93;98;20;71;14;5
377;20150101;204;49;50;90;24;20;2;150;24;23;-14;6;53;13;-33;6;63;79;401;0;0;0;1;;;;;;10;2;83;24;3;81;98;2;64;24;5
377;20150102;238;59;64;90;1;40;11;160;3;57;28;22;90;12;16;24;25;31;226;44;27;11;6;;;;;;24;7;82;13;5;78;95;7;63;13;3
377;20150103;223;25;35;60;9;10;18;110;9;28;18;13;41;9;16;24;0;0;65;86;103;41;16;;;;;;28;23;71;1;8;91;98;16;79;1;1
377;20150104;254;30;33;50;12;20;17;80;13;25;2;20;62;14;-19;24;59;73;394;0;0;0;1;;;;;;2;22;75;14;2;93;100;22;79;14;5
377;20150105;204;19;23;50;12;10;19;80;12;12;-14;8;38;15;-39;12;37;46;313;0;0;0;1;;;;;;8;2;70;11;5;91;99;2;81;11;3
377;20150106;209;23;31;60;21;10;3;100;21;16;-15;7;47;24;-44;6;47;58;338;10;3;1;21;;;;;;26;21;80;14;6;87;97;23;69;14;4
377;20150107;212;43;45;60;13;20;9;100;14;37;13;8;67;13;-1;12;67;83;426;0;-1;-1;23;;;;;;29;6;73;13;4;89;98;5;78;13;5
377;20150108;225;58;67;90;16;50;22;150;16;67;40;1;94;16;37;6;0;0;52;141;200;35;12;;;;;;32;6;70;20;8;92;95;12;88;1;1
377;20150109;238;84;86;110;7;40;19;190;7;99;56;1;145;23;47;6;0;0;97;56;105;50;18;;;;;;30;10;75;14;8;87;96;19;79;15;1
377;20150110;250;84;89;120;1;40;23;210;1;101;41;24;143;1;28;24;0;0;93;38;48;34;15;;;;;;43;12;80;18;6;78;91;14;65;18;1
377;20150111;247;70;71;90;13;50;1;150;15;52;32;4;70;24;22;6;10;12;152;3;1;1;8;;;;;;64;8;79;18;6;74;81;8;67;15;2
377;20150112;220;96;96;110;10;70;1;180;11;83;64;5;102;22;60;6;0;0;94;5;1;1;5;;;;;;63;17;75;7;8;77;85;4;72;11;1
377;20150113;215;73;75;100;1;50;16;180;13;87;53;24;108;4;48;24;8;10;118;49;83;40;24;;;;;;36;11;75;1;6;82;92;11;74;4;2
377;20150114;218;59;64;90;2;40;18;180;2;44;34;18;63;1;21;24;7;8;162;40;90;57;2;;;;;;56;1;75;5;6;82;91;2;75;15;2
377;20150115;204;94;96;130;13;60;19;230;14;86;55;1;109;14;50;6;0;0;127;97;54;16;20;;;;;;60;3;80;13;8;78;88;3;68;13;2
377;20150116;210;38;40;70;3;20;17;100;1;55;33;24;81;14;15;18;33;39;321;0;-1;-1;22;;;;;;63;24;75;1;6;82;94;24;70;14;4
377;20150117;216;34;36;60;20;20;4;100;20;24;-3;7;57;13;-8;12;68;80;512;0;-1;-1;24;;;;;;1;7;80;13;3;86;100;8;66;14;6
377;20150118;195;43;44;70;13;10;22;110;13;30;9;24;60;13;-3;24;32;38;354;47;13;5;7;;;;;;61;6;75;11;7;80;87;6;71;14;4
377;20150119;77;3;11;20;1;0;17;40;3;8;-8;8;22;15;-23;12;5;6;223;0;-1;-1;15;;;;;;33;23;70;1;8;91;95;20;84;1;2
377;20150120;172;8;14;30;22;0;7;50;22;14;-5;24;40;14;-25;24;27;31;324;0;0;0;1;;;;;;31;8;75;22;8;85;98;8;73;22;4
377;20150121;91;25;28;40;13;20;1;80;15;4;-19;7;28;14;-45;6;42;49;494;0;0;0;1;;;;;;60;7;70;4;6;77;86;19;69;11;5
377;20150122;19;34;35;50;7;20;20;70;9;-5;-16;4;4;24;-23;6;2;2;147;0;0;0;1;;;;;;40;8;59;1;7;87;89;3;83;12;2
377;20150123;223;4;23;40;21;10;9;60;20;-16;-27;5;4;1;-38;6;0;0;104;0;0;0;1;;;;;;12;7;57;1;8;92;97;8;86;23;1
377;20150124;240;32;39;60;4;20;16;100;3;10;-7;1;34;17;-15;24;28;32;320;41;90;35;9;;;;;;7;9;70;17;6;91;100;9;83;4;4
377;20150125;223;26;28;40;22;20;1;60;22;16;-11;1;27;14;-23;6;0;0;231;58;17;4;20;;;;;;34;4;58;2;7;95;96;1;92;11;3
377;20150126;241;31;42;50;7;30;20;90;16;45;24;2;78;16;22;6;0;0;102;71;37;10;9;;;;;;17;11;70;16;8;93;98;6;81;17;1
377;20150127;264;36;38;60;13;20;1;80;9;38;14;3;65;13;3;6;35;39;390;0;-1;-1;1;;;;;;56;24;69;19;6;89;94;2;83;14;5
377;20150128;218;64;70;120;13;30;1;190;13;45;14;24;69;13;6;24;4;4;179;37;58;36;17;;;;;;30;3;75;10;7;86;97;3;75;13;2
377;20150129;223;66;67;80;6;40;21;140;10;31;5;24;54;14;4;6;33;37;347;19;12;6;24;;;;;;50;24;75;1;6;82;96;24;76;13;4
377;20150130;243;42;44;60;1;20;16;100;1;18;5;3;38;14;1;6;9;10;271;4;2;2;1;;;;;;57;24;70;3;8;89;94;4;81;16;3
377;20150131;228;36;36;60;13;20;17;80;1;17;-2;19;52;13;-25;24;57;63;596;0;-1;-1;1;;;;;;56;3;70;15;4;88;94;4;75;12;7
380;20150101;206;56;57;90;24;30;5;140;23;20;-15;5;51;14;-20;6;64;80;422;0;0;0;1;10337;10377;6;10277;24;28;1;82;24;2;81;97;5;62;24;5
380;20150102;227;50;55;100;1;30;12;180;1;51;23;23;83;12;13;24;10;12;159;49;69;23;6;10289;10340;21;10242;6;20;7;81;1;5;81;98;7;63;1;2
380;20150103;208;25;36;60;10;20;16;110;11;24;4;12;34;9;6;12;0;0;65;81;91;22;17;10246;10333;1;10163;16;18;24;67;1;8;93;98;12;84;1;1
380;20150104;241;23;26;40;13;20;1;80;14;24;-2;7;56;13;-11;12;57;71;396;0;0;0;1;10344;10379;21;10287;1;2;21;70;14;3;95;100;21;82;14;5
380;20150105;203;31;33;40;4;20;15;80;13;12;-15;8;40;13;-18;12;47;58;366;0;0;0;1;10323;10365;1;10276;24;48;3;75;19;2;86;97;3;76;12;4
380;20150106;210;27;33;60;20;10;4;100;21;16;-20;3;49;14;-39;6;57;70;364;18;6;3;22;10237;10271;1;10213;13;17;22;80;6;6;79;98;22;62;13;4
380;20150107;204;47;48;70;21;30;2;110;15;30;11;6;58;12;6;12;47;58;368;0;-1;-1;1;10280;10297;9;10255;24;23;5;69;22;6;91;98;1;82;12;4
380;20150108;218;58;66;90;15;40;19;160;16;61;37;1;90;16;35;6;0;0;45;144;233;33;14;10233;10289;22;10173;15;29;16;66;1;7;94;98;10;89;1;1
380;20150109;231;82;83;100;6;60;1;210;20;94;58;1;135;24;51;6;0;0;65;47;109;39;18;10199;10274;3;10152;20;46;18;70;8;8;89;97;11;79;5;1
380;20150110;246;76;79;120;12;20;21;230;8;98;34;24;138;1;24;24;0;0;71;21;63;35;16;10143;10175;22;10099;14;31;14;80;21;7;79;94;14;61;20;1
380;20150111;243;55;56;70;12;40;1;130;15;44;24;4;62;24;16;6;9;11;182;3;2;2;8;10206;10242;19;10162;4;60;19;74;16;6;78;85;24;70;14;2
380;20150112;218;90;91;100;7;70;1;190;10;75;59;1;86;21;56;6;0;0;83;0;-1;-1;4;10166;10220;1;10119;24;59;19;75;8;8;79;88;1;73;9;1
380;20150113;215;83;85;110;4;40;17;200;10;84;61;24;107;11;56;24;20;24;174;30;60;41;16;10071;10114;1;10040;13;58;12;80;9;6;80;95;16;66;10;2
380;20150114;215;60;65;90;10;40;17;180;12;40;20;13;76;2;21;18;7;8;152;28;57;25;12;10102;10141;18;10054;1;57;2;75;8;7;84;94;2;77;22;2
380;20150115;206;96;98;140;13;50;21;250;13;82;59;1;101;14;53;24;0;0;109;31;16;8;18;10002;10074;1;9965;14;63;17;80;14;8;79;85;2;69;14;2
380;20150116;215;40;43;70;2;20;24;120;2;55;34;24;77;13;28;24;19;22;295;0;-1;-1;22;10065;10105;24;10035;1;65;23;75;3;7;81;92;23;71;15;4
380;20150117;214;36;37;60;21;20;1;110;21;21;-7;8;52;13;-15;12;63;74;480;0;0;0;1;10152;10166;19;10111;1;24;9;67;12;4;87;98;5;74;12;5
380;20150118;195;50;51;70;2;20;24;120;13;26;-1;24;54;14;-7;24;32;38;368;0;0;0;1;10133;10152;1;10122;15;68;1;80;13;7;76;84;24;65;13;4
380;20150119;207;6;10;20;19;0;7;30;24;-2;-24;7;13;15;-41;12;4;5;204;10;1;1;17;10122;10131;1;10114;14;9;23;67;1;7;92;99;23;82;15;2
380;20150120;183;13;15;30;24;0;9;50;20;6;-12;24;34;14;-18;24;24;28;318;0;0;0;1;10129;10138;20;10117;4;15;3;75;21;7;84;98;1;70;14;3
380;20150121;86;32;34;50;12;20;5;90;12;-3;-25;7;25;14;-31;12;66;76;515;0;0;0;1;10119;10131;24;10108;14;59;20;67;1;6;78;86;21;69;11;5
380;20150122;26;36;37;50;15;20;23;70;10;-7;-18;9;2;1;-19;6;0;0;133;0;0;0;1;10180;10232;24;10131;1;34;10;60;1;8;89;92;6;84;13;1
380;20150123;39;1;25;50;24;10;10;90;24;-12;-28;5;0;1;-32;6;0;0;143;0;0;0;1;10258;10272;17;10234;1;16;11;56;3;8;91;95;7;87;2;1
380;20150124;227;31;37;60;1;20;13;120;8;6;-13;2;28;16;-28;24;7;8;218;47;69;21;7;10230;10288;23;10188;7;6;7;61;18;6;94;99;7;82;6;2
380;20150125;209;32;33;40;7;20;1;70;24;12;-20;2;24;12;-42;6;5;6;247;47;22;9;20;10297;10314;10;10271;24;21;15;57;11;7;97;98;1;91;11;3
380;20150126;223;31;42;50;2;20;24;90;9;37;17;1;69;17;15;6;0;0;69;92;39;10;10;10218;10267;1;10182;15;13;6;70;18;7;96;98;2;88;18;1
380;20150127;246;23;25;40;24;20;1;60;10;34;11;5;53;15;3;6;11;12;238;0;0;0;1;10237;10250;10;10220;24;50;24;64;1;7;92;98;7;86;15;3
380;20150128;218;66;70;120;15;30;2;200;12;41;14;24;64;17;7;24;2;2;188;33;45;22;17;10070;10209;1;9978;16;35;1;75;11;7;86;95;1;75;13;2
380;20150129;221;61;63;80;6;30;20;170;12;26;3;24;55;14;4;6;18;20;284;20;15;6;23;9852;9985;1;9731;23;25;24;75;10;7;84;98;24;75;12;3
380;20150130;233;36;37;50;22;20;17;90;3;12;-3;7;36;14;-3;12;21;23;367;28;35;20;6;9778;9791;23;9744;1;8;5;70;13;8;91;98;3;81;14;4
380;20150131;223;33;35;50;12;20;17;80;2;15;-1;6;34;11;-8;24;36;39;391;0;0;0;1;9832;9871;24;9795;1;50;1;70;16;6;89;95;1;81;15;4
391;20150101;205;42;43;70;22;20;1;120;22;25;-9;6;54;14;-29;6;56;71;372;0;0;0;1;;;;;;;;;;;82;100;5;65;24;4
391;20150102;242;51;55;80;1;30;10;140;4;58;25;24;87;12;12;24;27;34;246;33;32;14;5;;;;;;;;;;;78;97;9;62;14;3
391;20150103;228;29;33;50;8;10;16;90;9;29;18;20;38;7;11;24;0;0;69;54;29;8;11;;;;;;;;;;;91;99;17;80;2;1
391;20150104;256;26;28;40;1;10;19;70;11;21;-5;8;65;14;-27;24;67;84;408;0;0;0;1;;;;;;;;;;;92;99;20;78;12;5
391;20150105;214;25;27;60;12;20;5;100;12;23;7;5;38;21;3;12;28;35;221;0;0;0;1;;;;;;;;;;;90;100;1;79;24;3
391;20150106;190;21;29;40;16;20;1;80;22;25;0;7;45;24;-5;12;36;45;295;35;18;10;22;;;;;;;;;;;83;98;24;66;14;3
391;20150107;214;35;38;50;13;20;5;90;16;38;14;9;64;14;-6;12;64;80;386;8;3;2;2;;;;;;;;;;;90;100;8;77;14;5
391;20150108;225;46;52;60;1;40;17;110;3;61;36;2;90;15;34;6;0;0;43;153;243;54;16;;;;;;;;;;;95;98;11;89;1;1
391;20150109;242;71;75;100;7;30;18;190;17;94;52;1;141;24;42;6;0;0;74;54;74;23;18;;;;;;;;;;;86;99;19;64;16;1
391;20150110;254;75;79;110;9;40;17;200;9;101;36;24;142;1;22;24;2;2;74;33;43;34;15;;;;;;;;;;;77;94;13;60;19;1
391;20150111;253;66;68;90;15;40;1;150;10;51;27;3;70;24;16;6;2;2;148;25;5;1;7;;;;;;;;;;;75;84;7;67;12;2
391;20150112;224;77;78;90;11;70;1;160;20;83;65;6;105;24;62;6;0;0;69;3;1;1;3;;;;;;;;;;;78;84;6;72;11;1
391;20150113;216;59;61;80;1;30;24;160;2;85;59;24;109;11;52;24;2;2;89;56;55;22;13;;;;;;;;;;;85;96;16;70;10;1
391;20150114;219;50;55;70;6;40;1;150;3;43;29;19;60;1;16;24;2;2;135;36;40;20;2;;;;;;;;;;;84;92;11;77;24;2
391;20150115;205;78;80;100;8;50;22;180;14;86;51;1;110;15;44;6;0;0;111;89;38;13;17;;;;;;;;;;;78;89;4;68;14;2
391;20150116;209;34;35;60;1;10;18;110;1;52;25;18;81;14;4;18;32;38;318;11;9;5;22;;;;;;;;;;;83;97;23;71;14;4
391;20150117;216;30;31;50;21;20;1;90;22;21;-8;8;53;14;-37;12;71;85;500;0;-1;-1;1;;;;;;;;;;;86;100;8;66;14;6
391;20150118;189;38;40;50;1;20;18;100;5;31;18;8;56;14;11;24;7;8;191;50;20;6;10;;;;;;;;;;;81;94;8;67;15;2
391;20150119;112;3;12;20;1;10;4;40;1;8;-7;8;19;14;-11;12;9;11;227;4;1;1;18;;;;;;;;;;;89;98;22;80;13;2
391;20150120;188;3;11;20;11;0;24;30;2;9;-27;24;29;14;-43;24;18;21;225;0;0;0;1;;;;;;;;;;;88;97;24;72;14;2
391;20150121;85;23;25;40;12;10;1;60;11;-2;-29;1;27;15;-44;6;40;47;427;0;0;0;1;;;;;;;;;;;79;98;1;65;13;4
391;20150122;26;31;32;40;6;20;15;80;11;-6;-24;7;5;22;-29;6;0;0;102;0;0;0;1;;;;;;;;;;;85;88;5;81;11;1
391;20150123;154;3;24;40;20;10;10;80;24;-15;-29;4;0;1;-40;6;0;0;99;0;0;0;1;;;;;;;;;;;90;93;4;85;22;1
391;20150124;233;25;31;50;2;10;17;100;4;5;-19;24;41;15;-52;24;29;33;292;50;90;28;7;;;;;;;;;;;94;100;20;85;2;3
391;20150125;217;21;21;30;12;10;1;50;12;12;-31;3;30;12;-57;6;0;0;208;46;15;6;20;;;;;;;;;;;98;100;3;92;11;2
391;20150126;237;26;34;40;3;20;20;100;22;41;25;1;73;16;8;24;0;0;81;100;49;13;9;;;;;;;;;;;95;100;7;86;17;1
391;20150127;262;25;27;40;10;10;17;80;13;35;14;6;63;15;-6;24;11;12;204;18;17;6;11;;;;;;;;;;;93;98;22;85;15;2
391;20150128;219;56;61;100;14;30;1;180;14;43;21;24;67;13;12;24;2;2;134;35;64;44;17;;;;;;;;;;;87;98;1;76;13;2
391;20150129;219;51;53;70;13;30;21;140;12;29;6;24;57;13;3;6;23;26;283;12;9;7;24;;;;;;;;;;;81;95;24;71;12;3
391;20150130;245;38;39;60;3;10;17;90;3;15;3;8;32;15;0;12;8;9;261;41;20;7;21;;;;;;;;;;;90;96;1;80;15;3
391;20150131;231;28;30;50;12;10;18;90;13;20;-1;9;55;14;-11;12;54;59;493;0;0;0;1;;;;;;;;;;;88;96;5;66;15;6
